Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
75738-1,,George,Regular,FALSE,75738,Regular,1,9,0,2851.2,LI04-4',BMRLED-500-80-35-ASO-4-W-120-DP-1-D,04.02.2019,27,Machine Shop Started,,,27.01.2019,,TRUE,,A - Regular,10,9,9,,,Picked - Complete,OK,Machine Shop Started,,,,1,1,Partial Order,Wrong info. In SD,TRUE,,0.45,0:27:00,3,316.8,9,27,2851.2,- ,Machine Shop Finished,0,9,TRUE,FALSE,,Done,BMRLED-500-80-35-ASO-4-W-120-DP-1-D,BMRLED,
75738-2,,George,Regular,FALSE,75738,Regular,2,9,0,2673,LI05-2',BMRLED-500-80-35-ASO-2-W-120-DP-1-D,04.02.2019,27,Machine Shop Started,,,27.01.2019,,TRUE,,A - Regular,10,9,9,,,Picked - Complete,OK,Machine Shop Started,,,,0,1,Partial Order,Wrong info. In SD,TRUE,,0.45,0:27:00,3,297,9,27,2673,- ,Machine Shop Finished,0,9,TRUE,FALSE,,Done,BMRLED-500-80-35-ASO-2-W-120-DP-1-D,BMRLED,
78933-1,,Rajithan,Regular,FALSE,78933,Regular,1,20,0,4500,2X2,DIALED-22-4000-80-35-VL-W-UNV-DP-1-TG9,07.02.2019,56,Machine Shop Started,,,,,FALSE,,A - Regular,10,20,20,,,,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,0.933333333,0:56:00,2.8,225,20,56,4500,- ,Machine Shop Started,0,20,FALSE,FALSE,,,DIALED-22-4000-80-35-VL-W-UNV-DP-1-TG9,DIALED,
59584-10,,Gagandeep,Regular,FALSE,59584,High Priority,10,1,0,3945,"F4-16'2""X45'9""'-L SHAPE","SCRPAT-OPR-90(1)-300-80-35-FL-61'11""-NL-W-UNV-DP-1+E(3)-D",06.02.2019,57,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,A - Regular,1,7,7,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.95,0:51:52,8.142857143,563.5714286,7,57,3945,- ,Machine Shop Started,0,7,TRUE,TRUE,Ready,,"SCRPAT-OPR-90(1)-300-80-35-FL-61'11""-NL-W-UNV-DP-1+E(3)-D",SCRPAT,
59584-12,,Gagandeep,Regular,FALSE,59584,High Priority,12,1,0,14010,"F4-12'10""X67'4-5/8""X145'9 3/4""","SCRPAT-OPR-90(2)-300-80-35-FL-226'3/8""-NL-W-UNV-DP-1+E(2)-D",06.02.2019,211,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,A - Regular,1,21,18,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,Missing parts in BOM,TRUE,,3.516666667,3:12:01,10.04761905,667.1428571,21,211,14010,- ,Machine Shop Started,0,21,TRUE,TRUE,Ready,,"SCRPAT-OPR-90(2)-300-80-35-FL-226'3/8""-NL-W-UNV-DP-1+E(2)-D",SCRPAT,
59584-66,,Gagandeep,Regular,FALSE,59584,High Priority,66,1,0,2325,"F4-16'2""X18'7""-L SHAPE","SCRPAT-OPR-90(1)-300-80-35-FL-34'9""-NL-W-UNV-DP-1+E(2)-D",06.02.2019,36,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,A - Regular,1,5,5,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.6,0:32:46,7.2,465,5,36,2325,- ,Machine Shop Started,0,5,TRUE,TRUE,Ready,,"SCRPAT-OPR-90(1)-300-80-35-FL-34'9""-NL-W-UNV-DP-1+E(2)-D",SCRPAT,
59584-67,,Gagandeep,Regular,FALSE,59584,High Priority,67,1,0,13395,"F4-57'6-3/4""X31'4""X29'1""X65'2""X28'9-1/2",SCRPAT-OPR-90(4)-300-80-35-FL-211'11 1/4-NL-W-UNV-DP-1+E(7)-D,06.02.2019,330,Machine Shop Started,,Picked - Complete,27.01.2019,,FALSE,,A - Regular,1,22,22,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,5.5,5:00:18,15,608.8636364,22,330,13395,- ,Machine Shop Started,0,22,TRUE,TRUE,Ready,,SCRPAT-OPR-90(4)-300-80-35-FL-211'11 1/4-NL-W-UNV-DP-1+E(7)-D,SCRPAT,
78812-1,,Rohan,Regular,FALSE,78812,Regular,1,1,0,355,A-2X4,DIALED-24-3100-90-30-VL-W-120-DP-1-ST-FW(6),06.02.2019,3.5,Machine Shop Started,,,,,FALSE,,A - Regular,10,1,1,,,,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,0.058333333,0:03:30,3.5,355,1,3.5,355,- ,Machine Shop Started,0,1,FALSE,FALSE,,Done,DIALED-24-3100-90-30-VL-W-120-DP-1-ST-FW(6),DIALED,
78812-2,,Rohan,Regular,FALSE,78812,Regular,2,3,0,765,A2-2X2,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),06.02.2019,8.7,Machine Shop Started,,,,,FALSE,,A - Regular,10,3,3,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.145,0:08:42,2.9,255,3,8.7,765,- ,Machine Shop Started,0,3,FALSE,FALSE,,Done,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),DIALED,
78812-3,,Rohan,Regular,FALSE,78812,Regular,3,1,0,255,A3-2X2,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),06.02.2019,2.9,Machine Shop Started,,,,,FALSE,,A - Regular,10,1,1,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.048333333,0:02:54,2.9,255,1,2.9,255,- ,Machine Shop Started,0,1,FALSE,FALSE,,Done,DIALED-22-3000-90-30-VL-W-120-DP-1-ST-FW(6),DIALED,
79184-1,,Philip,Regular,FALSE,79184,Regular,1,1,0,300,P2-4',SCDI-300-500-80-30-SO-FL-4-BLK-277-DP-2-CA(48),01.02.2019,7.5,Machine Shop Finished,,Picked - Complete,,29.01.2019,FALSE,,C - Small,12,1,2,,,,OK,Machine Shop Finished -Ready,,01.02.2019,,1,#REF!,Complete,0,FALSE,0,0.125,0:06:49,7.5,300,1,7.5,300,01.02.2019,Wiring Started,0,1,TRUE,TRUE,,Done,SCDI-300-500-80-30-SO-FL-4-BLK-277-DP-2-CA(48),SCDI,
78999-1,,Daljit,Replacement,FALSE,78999,Regular,1,1,1135,1135,"F04-10'7-1/2""-05-33T","BMPRLED-750-80-35-RG3-10'7 1/2""-W-UNV-DP-1-TG9-TS(1)-C(ANGLED ENDS)",01.02.2019,10,Machine Shop Finished,,,25.01.2019,,TRUE,,C - Small,12,2,4,,Picked - Complete,Picked - Complete,OK,Machine Shop Finished -Ready,,01.02.2019,,1,#REF!,Complete,Missing info. In SD,TRUE,,0.166666667,0:09:06,5,567.5,2,10,1135,01.02.2019,Machine Shop Finished,0,2,TRUE,TRUE,,,"BMPRLED-750-80-35-RG3-10'7 1/2""-W-UNV-DP-1-TG9-TS(1)-C(ANGLED ENDS)",BMPRLED,
78661-2,,Sacha,Regular,FALSE,78661,High Priority,2,2,0,830,L12,BBRLED-750-80-40-FL-4-W-UNV-LT(LDE1)-1-TG9-C(DFCSJ-OEM-RF & DFC-OEM-DBI),01.02.2019,10,Machine Shop Finished,URGENT ORDER - MUST SHIP WITH SO# 78645,,23.01.2019,,FALSE,,C - Small,12,2,2,,Picked - Complete,Picked - Complete,NO,Machine Shop Finished - Incomplete,Material+Cartridge,04.02.2019,,1,1,Partial Order,0,FALSE,0,0.166666667,0:09:06,5,415,2,10,830,- ,Machine Shop Finished,0,2,TRUE,FALSE,,Done,BBRLED-750-80-40-FL-4-W-UNV-LT(LDE1)-1-TG9-C(DFCSJ-OEM-RF & DFC-OEM-DBI),BBRLED,
78388-1,,Zahra,Regular,FALSE,78388,High Priority,1,4,0,1800,H,STSLR-SO-400-80-35-6-AP-UNV-MD-1-SB9,01.02.2019,22,Machine Shop Started,"NEED FIXTURES ON SITE IN AUSTIN, TX. BY JANUARY 25TH",Picked - Complete,25.01.2019,,FALSE,,C - Small,12,4,4,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,04.02.2019,,1,1,Partial Order,0,FALSE,0,0.366666667,0:20:01,5.5,450,4,22,1800,- ,Machine Shop Finished,0,4,TRUE,FALSE,,,STSLR-SO-400-80-35-6-AP-UNV-MD-1-SB9,STSLR,
78936-1,,Rohan,Regular,FALSE,78936,Regular,1,3,0,2040,F1-8',BBRLED-600-80-35-FL-8'-W-UNV-DP-1-TG9-FW(6),05.02.2019,14.4,Machine Shop Started,,,25.01.2019,30.01.2019,FALSE,,C - Small,12,3,6,Picked - Complete,,Picked - Complete,NO,Machine Shop Started,#NAME?,,,1,1,Partial Order,0,FALSE,0,0.24,0:13:06,4.8,680,3,14.4,2040,- ,Machine Shop Started,0,3,TRUE,FALSE,,Done,BBRLED-600-80-35-FL-8'-W-UNV-DP-1-TG9-FW(6),BBRLED,
74968-1,,Rohan,Regular,FALSE,74968,High Priority,1,1,0,5400,"A-23 '9-1/4""","SKPE-18075-SL 60/40-ASO-AL(#23' 9 1/4"")-1000-80-40-SO-C(RAL5012)-UNV-D-1-CA(36)",29.01.2019,60,Machine Shop Started,NO LATER THAN FEB 5TH,Picked - Complete,17.01.2019,,FALSE,,A - Regular,1,4,6,,,Picked - Complete,NO,Machine Shop Started,#NAME?,,,1,1,Partial Order,Others,TRUE,,1,0:54:36,15,1350,4,60,5400,- ,Machine Shop Started,0,4,FALSE,FALSE,,Done,"SKPE-18075-SL 60/40-ASO-AL(#23' 9 1/4"")-1000-80-40-SO-C(RAL5012)-UNV-D-1-CA(36)",SKPE,
74968-2,,Rohan,Regular,FALSE,74968,High Priority,2,1,0,3375,"B-14' 10-1/4""","SKPE-18075-SL 60/40-ASO-AL(#14' 10-1/4"")-1000-80-40-SO-C(RAL6038)-UNV-D-1-CA(36)",29.01.2019,40,Machine Shop Started,NO LATER THAN FEB 5TH,Picked - Complete,17.01.2019,,FALSE,,A - Regular,1,3,4,,,Picked - Complete,NO,Machine Shop Started,#NAME?,,,0,1,Partial Order,Others,TRUE,,0.666666667,0:36:24,13.33333333,1125,3,40,3375,- ,Machine Shop Started,0,3,FALSE,FALSE,,Done,"SKPE-18075-SL 60/40-ASO-AL(#14' 10-1/4"")-1000-80-40-SO-C(RAL6038)-UNV-D-1-CA(36)",SKPE,
74968-3,,Rohan,Regular,FALSE,74968,High Priority,3,1,0,3825,"C-16' 10-1/4""`","SKPE-18075-SL 60/40-ASO-AL(# 16' 10-1/4"")-1000-80-40-SO-C(RAL2007)-UNV-D-1-CA(36)",29.01.2019,40,Machine Shop Started,NO LATER THAN FEB 5TH,Picked - Complete,17.01.2019,,TRUE,,A - Regular,1,3,5,,,Picked - Complete,NO,Machine Shop Started,#NAME?,,,0,1,Partial Order,Shortage,TRUE,,0.666666667,0:36:24,13.33333333,1275,3,40,3825,- ,Machine Shop Started,0,3,FALSE,FALSE,,Done,"SKPE-18075-SL 60/40-ASO-AL(# 16' 10-1/4"")-1000-80-40-SO-C(RAL2007)-UNV-D-1-CA(36)",SKPE,
78726-1,,Rohan,Regular,FALSE,78726,Regular,1,2,0,2560,L17D-16',B3RLED-SL-750-80-35-FL-16'-W-UNV-DP-1-TG9,19.02.2019,22,Machine Shop Started,,,,,FALSE,,A - Regular,1,4,8,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.366666667,0:20:01,5.5,640,4,22,2560,- ,Machine Shop Started,0,4,FALSE,FALSE,,,B3RLED-SL-750-80-35-FL-16'-W-UNV-DP-1-TG9,B3RLED,
78726-2,,Rohan,Regular,FALSE,78726,Regular,2,73,0,23360,L17F-4',B3RLED-SL-750-80-35-FL-4'-W-UNV-DP-1-TG9,19.02.2019,219,Machine Shop Started,,,,,FALSE,,A - Regular,1,73,73,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,3.65,3:19:17,3,320,73,219,23360,- ,Machine Shop Started,0,73,FALSE,FALSE,,,B3RLED-SL-750-80-35-FL-4'-W-UNV-DP-1-TG9,B3RLED,
78726-3,,Rohan,Regular,FALSE,78726,Regular,3,1,0,2200,"L8-7'10 1/4""","SK-10003-CIR-AL(7' 10 1/4"")-400-80-35-SO-W-UNV-DP-1-DS",19.02.2019,17,Machine Shop Started,,,,,FALSE,,A - Regular,1,4,2,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.283333333,0:15:28,4.25,550,4,17,2200,- ,Machine Shop Started,0,4,FALSE,FALSE,,,"SK-10003-CIR-AL(7' 10 1/4"")-400-80-35-SO-W-UNV-DP-1-DS",SK,
77149-1,,Philip,Regular,FALSE,77149,Regular,1,3,0,1890,LR20-S-6',CLKLED-400-80-30-SO-6'-W-UNV-DP-1-AC,19.02.2019,24,Machine Shop Started,,,,,FALSE,,C - Small,18,3,6,,,,NO,Machine Shop Started,Material,,,1,#REF!,Complete,0,FALSE,0,0.4,0:21:50,8,630,3,24,1890,- ,Machine Shop Started,0,3,FALSE,FALSE,,,CLKLED-400-80-30-SO-6'-W-UNV-DP-1-AC,CLKLED,
77149-2,,Philip,Regular,FALSE,77149,Regular,2,1,0,840,LR20-S-8',CLKLED-400-80-30-SO-8'-W-UNV-DP-1-AC,19.02.2019,8,Machine Shop Started,,,,,FALSE,,C - Small,18,1,2,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.133333333,0:07:17,8,840,1,8,840,- ,Machine Shop Started,0,1,FALSE,FALSE,,,CLKLED-400-80-30-SO-8'-W-UNV-DP-1-AC,CLKLED,
77149-3,,Philip,Regular,FALSE,77149,Regular,3,1,0,1470,LR20-S-14',CLKLED-400-80-30-SO-14'-W-UNV-DP-1-AC,19.02.2019,16.7,Machine Shop Started,,,,,FALSE,,C - Small,18,2,3,,,,NO,Machine Shop Started,Material,,,0,#REF!,Complete,0,FALSE,0,0.278333333,0:15:12,8.35,735,2,16.7,1470,- ,Machine Shop Started,0,2,FALSE,FALSE,,,CLKLED-400-80-30-SO-14'-W-UNV-DP-1-AC,CLKLED,
77375-1,,Philip,Regular,FALSE,77375,Regular,1,2,0,2910.44,L04-15',"BMPRLED-750-90-35-RG2-15'0""-W-UNV-DP-1-TB9-TS(1)",12.02.2019,26.8,Machine Shop Started,,,,,FALSE,,A - Regular,4,4,8,,Picked - Complete,,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,0.446666667,0:24:23,6.7,727.61,4,26.8,2910.44,- ,Machine Shop Started,0,4,FALSE,FALSE,,,"BMPRLED-750-90-35-RG2-15'0""-W-UNV-DP-1-TB9-TS(1)",BMPRLED,
77375-2,,Philip,Regular,FALSE,77375,Regular,2,2,0,4074.6,L04-21',"BMPRLED-750-90-35-RG2-21'0""-W-UNV-DP-1-TB9-TS(1)",12.02.2019,37.6,Machine Shop Started,,,,,FALSE,,A - Regular,4,4,10,,Picked - Complete,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.626666667,0:34:13,9.4,1018.65,4,37.6,4074.6,- ,Machine Shop Started,0,4,FALSE,FALSE,,,"BMPRLED-750-90-35-RG2-21'0""-W-UNV-DP-1-TB9-TS(1)",BMPRLED,
77375-3,,Philip,Regular,FALSE,77375,Regular,3,1,0,2231.31,L04-23',"BMPRLED-750-90-35-RG2-23'0""-W-UNV-DP-1-TB9-TS(1)",12.02.2019,18.8,Machine Shop Started,,,,,FALSE,,A - Regular,4,2,6,,Picked - Complete,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.313333333,0:17:06,9.4,1115.655,2,18.8,2231.31,- ,Machine Shop Started,0,2,FALSE,FALSE,,,"BMPRLED-750-90-35-RG2-23'0""-W-UNV-DP-1-TB9-TS(1)",BMPRLED,
77375-5,,Philip,Regular,FALSE,77375,Regular,5,2,0,1643.52,L04E 7.5',"BMPRLED-750-90-35-RG2-7' 5""-W-UNV-DP-1-TB9-TS(1)-B1(BSL10LST)",12.02.2019,22,Machine Shop Started,,,,,FALSE,,A - Regular,4,2,4,,Picked - Complete,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.366666667,0:20:01,11,821.76,2,22,1643.52,- ,Machine Shop Started,0,2,FALSE,FALSE,,,"BMPRLED-750-90-35-RG2-7' 5""-W-UNV-DP-1-TB9-TS(1)-B1(BSL10LST)",BMPRLED,
77375-6,,Philip,Regular,FALSE,77375,Regular,6,1,0,9500,L07,"B2SQILED-1000-90-35-SL-95'0""-W-UNV-DP-1-CA(36)",12.02.2019,72,Machine Shop Started,,,,,FALSE,,A - Regular,4,8,26,,Picked - Complete,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.2,1:05:31,9,1187.5,8,72,9500,- ,Machine Shop Started,0,8,FALSE,FALSE,,,"B2SQILED-1000-90-35-SL-95'0""-W-UNV-DP-1-CA(36)",B2SQILED,
77375-7,,Philip,Regular,FALSE,77375,Regular,7,1,0,8988.02,L08,"BDLED-750-90-35-SO-105'0""-BLK-UNV-DP-1-CA(36)",12.02.2019,88,Machine Shop Started,,,,,FALSE,,A - Regular,4,9,27,,Picked - Complete,,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.466666667,1:20:05,9.777777778,998.6688889,9,88,8988.02,- ,Machine Shop Started,0,9,FALSE,FALSE,,,"BDLED-750-90-35-SO-105'0""-BLK-UNV-DP-1-CA(36)",BDLED,
77375-8,,Philip,Regular,FALSE,77375,Regular,8,8,0,6756.64,L09E-3.5,"TB2WDILED-1100-1000-80-35-SLA-SO-3'5""-W-UNV-DP-1-B1(BSL10LST)-OS(1)",12.02.2019,104,Machine Shop Started,,,,,FALSE,,A - Regular,4,8,16,,Picked - Complete,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,1.733333333,1:34:38,13,844.58,8,104,6756.64,- ,Machine Shop Started,0,8,FALSE,FALSE,,,"TB2WDILED-1100-1000-80-35-SLA-SO-3'5""-W-UNV-DP-1-B1(BSL10LST)-OS(1)",TB2WDILED,
76370-1,,stanb,Regular,FALSE,76370,Regular,1,3,0,3247.05,D,BBSLED-750-90-35-SO-8'-W-UNV-DP-1-S-B1(BSL10LST)-DOS(1),01.02.2019,38.7,Machine Shop Finished,,,,,TRUE,,C - Small,12,3,6,,Picked - Complete,,OK,Machine Shop Finished -Ready,,01.02.2019,,1,#REF!,Complete,Others,TRUE,,0.645,0:35:13,12.9,1082.35,3,38.7,3247.05,01.02.2019,Machine Shop Finished,0,3,TRUE,TRUE,,Done,BBSLED-750-90-35-SO-8'-W-UNV-DP-1-S-B1(BSL10LST)-DOS(1),BBSLED,
78743-1,,Anil,Replacement,FALSE,78743,Regular,1,2,0,816,A-6' ADDER,BRLED-1000-80-35-FL-6-W-UNV-DP-1-DF,01.02.2019,12.6,Machine Shop Finished,,Picked - Complete,25.01.2019,,FALSE,,C - Small,12,2,4,,Picked - Complete,Picked - Complete,NO,Machine Shop Finished - Incomplete,Material,04.02.2019,,1,#REF!,Complete,0,FALSE,0,0.21,0:11:28,6.3,408,2,12.6,816,- ,Machine Shop Finished,0,2,TRUE,FALSE,,Done,BRLED-1000-80-35-FL-6-W-UNV-DP-1-DF,BRLED,
79104-1,,Philip,Regular,FALSE,79104,Regular,1,20,0,3000,R1,AULED-22-2500-80-30-SO-W-UNV-DP-1-TG15,20.02.2019,46,Machine Shop Started,,,,,FALSE,,A - Regular,10,20,20,,,,NO,Machine Shop Started,Material,,,1,#REF!,Complete,0,FALSE,0,0.766666667,0:46:00,2.3,150,20,46,3000,- ,Machine Shop Started,0,20,FALSE,FALSE,,,AULED-22-2500-80-30-SO-W-UNV-DP-1-TG15,AULED,
79104-2,,Philip,Regular,FALSE,79104,Regular,2,10,0,2400,R7-2',BMRLED-500-80-30-FL-2'-W-UNV-DP-1-TG15,20.02.2019,32,Machine Shop Started,,,,,FALSE,,A - Regular,15,10,10,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.533333333,0:29:07,3.2,240,10,32,2400,- ,Machine Shop Started,0,10,FALSE,FALSE,,,BMRLED-500-80-30-FL-2'-W-UNV-DP-1-TG15,BMRLED,
79104-3,,Philip,Regular,FALSE,79104,Regular,3,4,0,1000,R7-2',BMRLED-500-80-30-FL-2'-W-UNV-DP-1-DF,20.02.2019,12.8,Machine Shop Started,,,,,FALSE,,A - Regular,15,4,4,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.213333333,0:11:39,3.2,250,4,12.8,1000,- ,Machine Shop Started,0,4,FALSE,FALSE,,,BMRLED-500-80-30-FL-2'-W-UNV-DP-1-DF,BMRLED,
79104-4,,Philip,Regular,FALSE,79104,Regular,4,7,0,2310,R8-4',BMRLED-500-80-30-FL-4'-W-UNV-DP-1-TG15,20.02.2019,22.4,Machine Shop Started,,,,,FALSE,,A - Regular,15,7,7,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.373333333,0:20:23,3.2,330,7,22.4,2310,- ,Machine Shop Started,0,7,FALSE,FALSE,,,BMRLED-500-80-30-FL-4'-W-UNV-DP-1-TG15,BMRLED,
79104-5,,Philip,Regular,FALSE,79104,Regular,5,3,0,990,R8-4',BMRLED-500-80-30-FL-4'-W-UNV-DP-1-DF,20.02.2019,9.6,Machine Shop Started,,,,,FALSE,,A - Regular,15,3,3,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.16,0:08:44,3.2,330,3,9.6,990,- ,Machine Shop Started,0,3,FALSE,FALSE,,,BMRLED-500-80-30-FL-4'-W-UNV-DP-1-DF,BMRLED,
79135-1,,Philip,Regular,FALSE,79135,High Priority,1,2,0,1488,VERT-5',WBRVLED-500-80-35-SO-5'-AP-UNV-DP-1-DS,13.02.2019,15.2,Machine Shop Started,"no buffer, must ship by 2/13",,,,FALSE,,C - Small,12,2,4,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.253333333,0:13:50,7.6,744,2,15.2,1488,- ,Machine Shop Started,0,2,FALSE,FALSE,,,WBRVLED-500-80-35-SO-5'-AP-UNV-DP-1-DS,WBRVLED,
77386-1,,Christina,Regular,FALSE,77386,Regular,1,1,0,760,F3,"ZESQD-SL 0/100-600-80-35-SO-8'0""-AP-UNV-MD-1-CT9(36)",01.02.2019,8.3,Machine Shop Finished,,,27.01.2019,,FALSE,,C - Small,7,1,2,,,Picked - Complete,OK,Machine Shop Finished -Ready,,31.01.2019,,1,#REF!,Complete,Others,TRUE,,0.138333333,0:07:33,8.3,760,1,8.3,760,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,"ZESQD-SL 0/100-600-80-35-SO-8'0""-AP-UNV-MD-1-CT9(36)",ZESQD,
78636-1,,Jessica,Regular,FALSE,78636,Regular,1,1,0,300,W3-4',BMDLED-1000-80-30-SO-4'-BLK-UNV-DP-1-SA(48),04.02.2019,4.8,Machine Shop Finished,,Picked - Complete,25.01.2019,29.01.2019,FALSE,,C - Small,12,1,1,,,Picked - Complete,NO,Machine Shop Finished - Incomplete,Material+Cartridge,01.02.2019,,1,#REF!,Complete,0,FALSE,0,0.08,0:04:22,4.8,300,1,4.8,300,01.02.2019,Machine Shop Finished,0,1,TRUE,TRUE,,Done,BMDLED-1000-80-30-SO-4'-BLK-UNV-DP-1-SA(48),BMDLED,
77560-1,,George,Regular,FALSE,77560,Regular,1,12,0,11388.6,"W2-8'-0""","WBWLED-750-80-40-S-8' 0""-BLK-UNV-DP-1",06.02.2019,86.88,Machine Shop Finished,*DO NOT SHIP BEFORE FEBRUARY 6 2019*,,,,TRUE,,A - Regular,15,12,24,,Picked - Complete,,OK,Machine Shop Finished -Ready,,30.01.2019,,1,#REF!,Complete,Others,TRUE,,1.448,1:19:04,7.24,949.05,12,86.88,11388.6,30.01.2019,Machine Shop Finished,0,12,TRUE,TRUE,,Done,"WBWLED-750-80-40-S-8' 0""-BLK-UNV-DP-1",WBWLED,
78908-1,,George,Regular,FALSE,78908,Regular,1,46,0,13800,A,AULED-24-4500-90-35-SO-W-UNV-DP-1-TB15,15.02.2019,133.4,Scheduled/Released,,,,,FALSE,,A - Regular,10,46,46,,,,NO,Scheduled/Released,Material,,,1,#REF!,Complete,Others,FALSE,Others,2.223333333,2:13:24,2.9,300,46,133.4,13800,- ,Scheduled/Released,0,46,FALSE,FALSE,,,AULED-24-4500-90-35-SO-W-UNV-DP-1-TB15,AULED,Order Flagged
78908-2,,George,Regular,FALSE,78908,Regular,2,10,0,2600,A1,AULED-14-4000-90-35-SO-W-UNV-DP-1-TB15,15.02.2019,24,Scheduled/Released,,,,,FALSE,,A - Regular,10,10,10,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,0.4,0:24:00,2.4,260,10,24,2600,- ,Scheduled/Released,0,10,FALSE,FALSE,,,AULED-14-4000-90-35-SO-W-UNV-DP-1-TB15,AULED,Order Flagged
78908-3,,George,Regular,FALSE,78908,Regular,3,80,0,12000,A2,AULED-22-2500-90-35-SO-W-UNV-DP-1-TB15,15.02.2019,192,Scheduled/Released,,,,,FALSE,,A - Regular,10,80,80,,,,NO,Scheduled/Released,Material,,,0,#REF!,Complete,0,FALSE,0,3.2,3:12:00,2.4,150,80,192,12000,- ,Scheduled/Released,0,80,FALSE,FALSE,,,AULED-22-2500-90-35-SO-W-UNV-DP-1-TB15,AULED,Order Flagged
78908-4,,George,Regular,FALSE,78908,Regular,4,32,0,10624,C1-4',BBDILED-640-400-90-35-SO-4'-W-UNV-DP-1-CA(48),15.02.2019,236.8,Scheduled/Released,,,,,FALSE,,A - Regular,15,32,64,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,3.946666667,3:35:29,7.4,332,32,236.8,10624,- ,Scheduled/Released,0,32,FALSE,FALSE,,,BBDILED-640-400-90-35-SO-4'-W-UNV-DP-1-CA(48),BBDILED,Order Flagged
78908-5,,George,Regular,FALSE,78908,Regular,5,1,0,340,D-4',BMRLED-500-90-35-ASO-4'-W-UNV-DP-1-TB15,15.02.2019,3,Scheduled/Released,,,,,FALSE,,A - Regular,15,1,1,,,,NO,Scheduled/Released,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.05,0:02:44,3,340,1,3,340,- ,Scheduled/Released,0,1,FALSE,FALSE,,,BMRLED-500-90-35-ASO-4'-W-UNV-DP-1-TB15,BMRLED,Order Flagged
