Order, Line, Status, Promised, Scheduled Ship Date, Issue, Missing Materials 
72221,2,Machine Shop Started,Regular,07.02.2019,0,Material,Partial Order,
72221,3,Machine Shop Finished,Regular,07.02.2019,0,Material,Partial Order,
72221,4,Machine Shop Finished,Regular,07.02.2019,0,Material,Partial Order,
78909,1,Machine Shop Started,Priority,06.02.2019,0,Material,Partial Order,
76983,1,Machine Shop Started,Regular,31.01.2019,Shortage,Material+Cartridge,Partial Order,
66961,1,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
66961,2,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
66961,3,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
66961,4,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
66961,5,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
78949,1,Machine Shop Started,Regular,07.02.2019,0,Material+Cartridge,Partial Order,
79189,1,Machine Shop Started,Regular,07.02.2019,0,Material+Cartridge,Partial Order,
79201,1,Scheduled/Released,Regular,13.02.2019,0,Material,Partial Order,
76939,2,Machine Shop Started,High Priority,12.02.2019,0,Material+Cartridge,Partial Order,
76939,3,Machine Shop Started,High Priority,12.02.2019,0,Material+Cartridge,Partial Order,
76939,4,Machine Shop Started,High Priority,12.02.2019,0,Material+Cartridge,Partial Order,
76028,32,Machine Shop Started,High Priority,08.02.2019,0,nan,nan,
76028,44,Scheduled/Released,High Priority,08.02.2019,0,nan,nan,
76191,1,Machine Shop Started,Regular,17.01.2019,Mechanical issue,nan,Partial Order,
78916,1,Machine Shop Started,Regular,14.02.2019,0,Material+Cartridge,Partial Order,
78916,2,Machine Shop Started,Regular,14.02.2019,0,Material+Cartridge,Partial Order,
79041,1,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76294,1,Scheduled/Released,Regular,11.03.2019,0,Material+Cartridge,Partial Order,
76294,2,Scheduled/Released,Regular,11.03.2019,0,Material+Cartridge,Partial Order,
76294,3,Scheduled/Released,Regular,11.03.2019,0,Material+Cartridge,Partial Order,
78150,1,Machine Shop Started,Regular,01.02.2019,Others,+Cartridge,Partial Order,
78150,2,Machine Shop Started,Regular,01.02.2019,Shortage,+Cartridge,Partial Order,
78150,3,Machine Shop Started,Regular,01.02.2019,0,+Cartridge,Partial Order,
75697,1,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
75697,2,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
75697,3,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
75697,4,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
78569,1,Machine Shop Started,High Priority,08.02.2019,Shortage,Material,Partial Order,
79186,1,Machine Shop Started,Regular,08.02.2019,0,Material+Cartridge,Partial Order,
77892,1,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
77892,2,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
77892,3,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
70875,1,Scheduled/Released,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
79418,1,Machine Shop Started,High Priority,05.02.2019,0,Material,Partial Order,
79418,2,Machine Shop Started,High Priority,05.02.2019,0,Material,Partial Order,
79124,1,Machine Shop Started,Regular,11.02.2019,0,Material,Partial Order,
73887,15,Machine Shop Finished,Regular,05.02.2019,Others,+Cartridge,Complete,
78593,1,Machine Shop Finished,High Priority,01.02.2019,0,nan,Partial Order,
78593,2,Machine Shop Finished,High Priority,01.02.2019,0,nan,Partial Order,
78593,3,Machine Shop Finished,High Priority,01.02.2019,0,nan,Partial Order,
78593,4,Machine Shop Started,High Priority,01.02.2019,0,nan,Partial Order,
72101,1,Machine Shop Started,Regular,13.02.2019,0,Material+Cartridge,Partial Order,
78687,1,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
78687,2,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76192,1,Machine Shop Started,Regular,30.01.2019,Others,+Cartridge,Partial Order,
76192,2,Machine Shop Started,Regular,30.01.2019,Shortage,+Cartridge,Partial Order,
76192,3,Machine Shop Started,Regular,30.01.2019,Shortage,+Cartridge,Partial Order,
76192,4,Machine Shop Started,Regular,30.01.2019,0,+Cartridge,Partial Order,
76192,5,Machine Shop Started,Regular,30.01.2019,0,+Cartridge,Partial Order,
76192,6,Machine Shop Started,Regular,30.01.2019,0,+Cartridge,Partial Order,
79014,1,Scheduled/Released,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
